InvoiceNo,ProductId,Quantity,TypeId,Reorder_Cause_ID
IVTH2305-0057,984,1,4,
IVTH2305-0057,3431,2,3,
IVTH2305-0058,3387,2,3,
IVTH2305-0059,819,2,3,
IVTH2305-0059,985,2,4,
IVTH2305-0060,3401,2,3,
IVTH2305-0061,3422,2,3,
IVTH2305-0062,3431,2,3,
IVTH2305-0063,3401,2,3,
IVTH2305-0064,736,2,3,
IVTH2305-0064,984,1,4,
IVTH2305-0064,986,2,4,
IVTH2305-0065,1835,2,3,
IVTH2305-0066,807,2,3,
IVTH2305-0066,986,2,4,
IVTH2305-0067,986,2,4,
IVTH2305-0067,3012,2,3,
IVTH2305-0068,986,2,4,
IVTH2305-0068,3023,2,3,
IVTH2305-0069,829,2,3,
IVTH2305-0069,986,2,4,
IVTH2305-0070,829,2,3,
IVTH2305-0071,984,1,4,
IVTH2305-0071,3420,2,3,
IVTH2305-0072,2425,2,3,
IVTH2305-0073,984,1,4,
IVTH2305-0073,2425,2,3,
IVTH2305-0074,1834,2,3,
IVTH2305-0075,984,1,4,
IVTH2305-0075,1835,2,3,
IVTH2305-0076,984,1,4,
IVTH2305-0076,3401,2,3,
IVTH2305-0077,984,1,4,
IVTH2305-0077,3422,2,3,
IVTH2305-0078,986,1,4,
IVTH2305-0078,2786,2,3,
IVTH2305-0079,2987,2,3,
IVTH2305-0080,833,2,3,
IVTH2305-0080,986,1,4,
IVTH2305-0081,984,1,4,
IVTH2305-0081,986,1,4,
IVTH2305-0081,2555,2,3,
IVTH2305-0082,986,1,4,
IVTH2305-0082,2665,2,3,
IVTH2305-0083,986,1,4,
IVTH2305-0083,3023,2,3,
IVTH2305-0084,3387,2,3,
IVTH2305-0085,3387,1,3,
IVTH2305-0086,984,1,4,
IVTH2305-0086,3422,2,3,
IVTH2305-0087,984,1,4,
IVTH2305-0087,3387,2,3,
IVTH2305-0088,3387,1,3,
IVTH2305-0089,3422,1,3,
IVTH2305-0090,3422,2,3,
IVTH2305-0091,1774,2,3,
IVTH2305-0092,33,2,3,
IVTH2305-0092,984,1,4,
IVTH2305-0093,619,2,3,
IVTH2305-0094,2224,2,3,
IVTH2305-0095,3431,2,3,
IVTH2305-0096,1963,2,3,
IVTH2305-0097,721,2,3,
IVTH2305-0098,2426,2,3,
IVTH2305-0099,2572,2,3,
IVTH2305-0100,120,2,3,
IVTH2305-0100,984,1,4,
IVTH2305-0101,748,2,3,
IVTH2305-0102,844,2,3,
IVTH2305-0103,2882,2,3,
IVTH2305-0104,2954,2,3,
IVTH2305-0105,2958,2,3,
IVTH2305-0106,3450,2,3,
IVTH2305-0107,1758,2,3,
IVTH2305-0108,2860,2,3,
IVTH2305-0109,3387,2,3,
IVTH2305-0110,3387,1,3,
IVTH2305-0111,984,1,4,
IVTH2305-0111,1772,2,3,
IVTH2305-0112,2661,2,3,
IVTH2305-0113,3401,2,3,
IVTH2305-0114,3420,2,3,
IVTH2305-0115,2052,2,3,
IVTH2305-0116,2661,2,3,
IVTH2305-0117,1172,2,3,
IVTH2305-0118,339,2,3,
IVTH2305-0119,1182,2,3,
IVTH2305-0120,3075,2,3,
IVTH2305-0121,3075,2,3,
IVTH2305-0122,3075,2,3,
IVTH2305-0123,3075,2,3,
IVTH2305-0124,3443,2,3,
IVTH2305-0125,984,1,4,
IVTH2305-0125,2335,2,3,
IVTH2305-0126,984,1,4,
IVTH2305-0126,986,2,4,
IVTH2305-0126,1334,2,3,
IVTH2305-0126,1438,2,3,
IVTH2305-0126,1489,2,3,
IVTH2305-0126,2492,2,3,
IVTH2305-0126,2492,,3,
IVTH2305-0126,3343,1,3,
IVTH2305-0127,984,1,4,
IVTH2305-0127,1179,2,3,
IVTH2305-0128,984,1,4,
IVTH2305-0128,3259,2,3,
IVTH2305-0129,113,2,3,
IVTH2305-0130,3431,2,3,
IVTH2305-0131,2975,2,3,
IVTH2305-0132,2975,2,3,
IVTH2305-0133,709,2,3,
IVTH2305-0134,2951,2,3,
IVTH2305-0135,858,2,3,
IVTH2305-0135,984,1,4,
IVTH2305-0136,984,1,4,
IVTH2305-0136,3431,2,3,
IVTH2305-0137,3422,2,3,
IVTH2305-0138,984,1,4,
IVTH2305-0138,2426,2,3,
IVTH2305-0139,984,1,4,
IVTH2305-0139,3420,2,3,
IVTH2305-0140,50,2,3,
IVTH2305-0140,986,1,4,
IVTH2305-0141,1943,2,3,
IVTH2305-0142,984,1,4,
IVTH2305-0142,3422,2,3,
IVTH2305-0143,3422,2,3,
IVTH2305-0144,3422,2,3,
IVTH2305-0145,3452,2,3,
IVTH2305-0146,3420,2,3,
IVTH2305-0147,206,2,3,
IVTH2305-0147,986,1,4,
IVTH2305-0148,38,2,3,
IVTH2305-0149,687,2,3,
IVTH2305-0149,984,1,4,
IVTH2305-0149,1325,2,3,
IVTH2305-0149,1425,2,3,
IVTH2305-0149,1438,2,3,
IVTH2305-0149,1539,2,3,
IVTH2305-0149,2463,2,3,
IVTH2305-0149,2488,2,3,
IVTH2305-0149,2489,2,3,
IVTH2305-0150,2972,2,3,
IVTH2305-0151,2880,2,3,
IVTH2305-0152,2972,2,3,
IVTH2305-0153,2718,2,3,
IVTH2305-0154,3047,2,3,
IVTH2305-0155,2858,2,3,
IVTH2305-0156,2975,2,3,
IVTH2305-0157,2975,2,3,
IVTH2305-0158,979,2,3,
IVTH2305-0159,3443,2,3,
IVTH2305-0160,3422,2,3,
IVTH2305-0161,3422,2,3,
IVTH2305-0162,755,2,3,
IVTH2305-0162,984,1,4,
IVTH2305-0162,986,1,4,
IVTH2305-0163,725,2,3,
IVTH2305-0163,986,1,4,
IVTH2305-0164,845,2,3,
IVTH2305-0165,3025,2,3,
IVTH2305-0166,977,2,3,
IVTH2305-0167,1038,2,3,
IVTH2305-0168,2756,2,3,
IVTH2305-0169,1006,2,3,
IVTH2305-0170,2848,2,3,
IVTH2305-0171,3444,2,3,
IVTH2305-0172,3444,2,3,
IVTH2305-0173,113,2,3,
IVTH2305-0174,986,1,4,
IVTH2305-0175,984,1,4,
IVTH2305-0175,3163,2,3,
IVTH2305-0176,2561,2,3,
IVTH2305-0177,986,1,4,
IVTH2305-0177,3096,2,3,
IVTH2305-0178,986,1,4,
IVTH2305-0179,986,1,4,
IVTH2305-0180,984,1,4,
IVTH2305-0180,3387,2,3,
IVTH2305-0181,3387,2,3,
IVTH2305-0182,3387,2,3,
IVTH2305-0183,3387,2,3,
IVTH2305-0184,3387,2,3,
IVTH2305-0185,3387,2,3,
IVTH2305-0186,3387,2,3,
IVTH2305-0187,3387,2,3,
IVTH2305-0188,3387,2,3,
IVTH2305-0189,3387,2,3,
IVTH2305-0190,3422,2,3,
IVTH2305-0191,3431,2,3,
IVTH2305-0192,1790,2,3,
IVTH2305-0193,725,2,3,
IVTH2305-0193,984,1,4,
IVTH2305-0194,986,1,4,
IVTH2305-0194,3098,2,3,
IVTH2305-0195,211,2,3,
IVTH2305-0195,986,1,4,
IVTH2305-0196,812,2,3,
IVTH2305-0196,986,1,4,
IVTH2305-0197,959,2,3,
IVTH2305-0197,986,1,4,
IVTH2305-0198,445,2,3,
IVTH2305-0199,2545,1,3,
IVTH2305-0200,2545,1,3,
IVTH2305-0201,984,1,4,
IVTH2305-0201,2620,2,3,
IVTH2305-0202,984,1,4,
IVTH2305-0202,2425,2,3,
IVTH2305-0203,984,1,4,
IVTH2305-0203,1772,2,3,
IVTH2305-0204,1772,2,3,
IVTH2305-0205,984,1,4,
IVTH2305-0205,2309,2,3,
IVTH2305-0206,135,2,3,
IVTH2305-0206,984,1,4,
IVTH2305-0207,984,1,4,
IVTH2305-0207,1790,2,3,
IVTH2305-0208,2684,2,3,
IVTH2305-0209,265,2,3,
IVTH2305-0209,986,1,4,
IVTH2305-0210,984,1,4,
IVTH2305-0210,3307,2,3,
IVTH2305-0211,3422,1,3,
IVTH2305-0212,3422,2,3,
IVTH2305-0213,3422,2,3,
IVTH2305-0214,747,2,3,
IVTH2305-0215,2661,2,3,
IVTH2305-0216,2661,2,3,
IVTH2305-0217,984,1,4,
IVTH2305-0217,3431,2,3,
IVTH2305-0218,3420,2,3,
IVTH2305-0219,1979,2,3,
IVTH2305-0220,3420,2,3,
IVTH2305-0221,3420,2,3,
IVTH2305-0222,984,1,4,
IVTH2305-0222,1078,2,3,
IVTH2305-0223,3277,2,3,
IVTH2305-0224,2356,2,3,
IVTH2305-0225,984,1,4,
IVTH2305-0225,1912,2,3,
IVTH2305-0226,1961,2,3,
IVTH2305-0227,2425,2,3,
IVTH2305-0228,3450,2,3,
IVTH2305-0229,2978,2,3,
IVTH2305-0230,2987,2,3,
IVTH2305-0231,986,2,4,
IVTH2305-0231,3144,2,3,
IVTH2305-0232,2724,2,3,
IVTH2305-0233,2882,2,3,
IVTH2305-0234,2951,2,3,
IVTH2305-0235,2984,2,3,
IVTH2305-0236,2756,2,3,
IVTH2305-0237,3016,2,3,
IVTH2305-0238,2933,2,3,
IVTH2305-0239,2848,2,3,
IVTH2305-0240,2990,2,3,
IVTH2305-0241,986,1,4,
IVTH2305-0241,2779,2,3,
IVTH2305-0242,2918,2,3,
IVTH2305-0243,2735,2,3,
IVTH2305-0244,3012,2,3,
IVTH2305-0245,2931,2,3,
IVTH2305-0246,2972,2,3,
IVTH2305-0247,2918,2,3,
IVTH2305-0248,3427,2,3,
IVTH2305-0249,2972,2,3,
IVTH2305-0250,2786,2,3,
IVTH2305-0251,789,2,3,
IVTH2305-0252,70,2,3,
IVTH2305-0253,984,1,4,
IVTH2305-0253,3422,2,3,
IVTH2305-0254,2561,2,3,
IVTH2305-0255,984,1,4,
IVTH2305-0255,1835,2,3,
IVTH2305-0256,984,1,4,
IVTH2305-0256,3431,2,3,
IVTH2305-0257,3431,2,3,
IVTH2305-0258,3431,2,3,
IVTH2305-0259,3431,2,3,
IVTH2305-0260,3431,2,3,
IVTH2305-0261,3431,2,3,
IVTH2305-0262,1963,2,3,
IVTH2305-0263,2426,2,3,
IVTH2305-0264,984,1,4,
IVTH2305-0264,2053,2,3,
IVTH2305-0265,3387,2,3,
IVTH2305-0266,1835,2,3,
IVTH2305-0267,3431,2,3,
IVTH2305-0268,3431,2,3,
IVTH2305-0269,984,1,4,
IVTH2305-0269,3422,2,3,
IVTH2305-0270,984,1,4,
IVTH2305-0270,2625,2,3,
IVTH2305-0271,3387,2,3,
IVTH2305-0272,442,2,3,
IVTH2305-0273,3431,2,3,
IVTH2305-0274,3431,2,3,
IVTH2305-0275,86,2,3,
IVTH2305-0276,2827,2,3,
IVTH2305-0277,2851,2,3,
IVTH2305-0278,3422,2,3,
IVTH2305-0279,984,1,4,
IVTH2305-0279,1280,2,3,
IVTH2305-0279,1447,2,3,
IVTH2305-0279,1483,2,3,
IVTH2305-0279,1530,2,3,
IVTH2305-0279,1532,2,3,
IVTH2305-0279,1533,2,3,
IVTH2305-0280,1284,2,3,
IVTH2305-0280,1286,1,3,
IVTH2305-0280,1397,2,3,
IVTH2305-0280,1468,2,3,
IVTH2305-0280,1469,2,3,
IVTH2305-0280,3121,2,3,
IVTH2305-0280,3458,118,3,
IVTH2305-0281,461,2,3,
IVTH2305-0281,984,1,4,
IVTH2305-0282,3422,2,3,
IVTH2305-0283,2294,2,3,
IVTH2305-0284,720,2,3,
IVTH2305-0284,984,1,4,
IVTH2305-0284,986,1,4,
IVTH2305-0285,986,1,4,
IVTH2305-0285,2735,2,3,
IVTH2305-0286,2756,2,3,
IVTH2305-0287,3012,2,3,
IVTH2305-0288,3448,2,3,
IVTH2305-0289,3431,1,3,
IVTH2305-0290,3422,2,3,
IVTH2305-0291,3431,2,3,
IVTH2305-0292,3387,2,3,
IVTH2305-0293,3422,2,3,
IVTH2305-0294,984,1,4,
IVTH2305-0294,3387,2,3,
IVTH2305-0295,3387,2,3,
IVTH2305-0296,3401,2,3,
IVTH2305-0297,3401,2,3,
IVTH2305-0298,3401,2,3,
IVTH2305-0299,3401,2,3,
IVTH2305-0300,3401,2,3,
IVTH2305-0301,984,1,4,
IVTH2305-0301,1774,2,3,
IVTH2305-0302,984,1,4,
IVTH2305-0302,3422,2,3,
IVTH2305-0303,984,1,4,
IVTH2305-0303,3387,2,3,
IVTH2305-0304,984,1,4,
IVTH2305-0304,3387,2,3,
IVTH2305-0305,666,2,3,
IVTH2305-0305,984,1,4,
IVTH2305-0306,36,2,3,
IVTH2305-0307,3431,2,3,
IVTH2305-0308,3448,2,3,
IVTH2305-0309,2714,2,3,
IVTH2305-0310,586,2,3,
IVTH2305-0311,1772,2,3,
IVTH2305-0312,1772,2,3,
IVTH2305-0313,1772,2,3,
IVTH2305-0314,984,1,4,
IVTH2305-0314,1772,2,3,
IVTH2305-0315,984,1,4,
IVTH2305-0315,1834,2,3,
IVTH2305-0316,505,2,3,
IVTH2305-0317,2263,2,3,
IVTH2305-0318,2259,2,3,
IVTH2305-0319,984,1,4,
IVTH2305-0319,1772,2,3,
IVTH2305-0320,2885,2,3,
IVTH2305-0321,2848,2,3,
IVTH2305-0322,1772,2,3,
IVTH2305-0323,984,1,4,
IVTH2305-0323,2661,2,3,
IVTH2305-0324,984,1,4,
IVTH2305-0324,3387,2,3,
IVTH2305-0325,3387,1,3,
IVTH2305-0326,984,1,4,
IVTH2305-0326,3387,2,3,
IVTH2305-0327,984,1,4,
IVTH2305-0327,3420,2,3,
IVTH2305-0328,3387,2,3,
IVTH2305-0329,3444,2,3,
IVTH2305-0330,2922,2,3,
IVTH2305-0331,984,1,4,
IVTH2305-0331,986,2,4,
IVTH2305-0331,3184,2,3,
IVTH2305-0332,984,1,4,
IVTH2305-0332,986,1,4,
IVTH2305-0332,2560,2,3,
IVTH2305-0333,731,2,3,
IVTH2305-0333,986,1,4,
IVTH2305-0334,986,1,4,
IVTH2305-0334,3431,2,3,
IVTH2305-0335,984,1,4,
IVTH2305-0335,3163,2,3,
IVTH2305-0336,984,1,4,
IVTH2305-0336,3387,2,3,
IVTH2305-0337,3387,2,3,
IVTH2305-0338,3431,2,3,
IVTH2305-0339,3431,2,3,
IVTH2305-0340,984,1,4,
IVTH2305-0340,3422,2,3,
IVTH2305-0341,2224,2,3,
IVTH2305-0342,2561,2,3,
IVTH2305-0343,31,2,3,
IVTH2305-0343,984,1,4,
IVTH2305-0344,984,1,4,
IVTH2305-0344,3431,2,3,
IVTH2305-0345,3420,2,3,
IVTH2305-0346,2844,2,3,
IVTH2305-0347,1015,2,3,
IVTH2305-0348,986,1,4,
IVTH2305-0348,2951,2,3,
IVTH2305-0349,986,1,4,
IVTH2305-0349,3016,2,3,
IVTH2305-0350,984,1,4,
IVTH2305-0350,3215,2,3,
IVTH2305-0351,2924,2,3,
IVTH2305-0352,2848,2,3,
IVTH2305-0353,2885,2,3,
IVTH2305-0354,986,1,4,
IVTH2305-0354,2768,2,3,
IVTH2305-0355,986,1,4,
IVTH2305-0355,3172,2,3,
IVTH2305-0356,3420,2,3,
IVTH2305-0357,984,1,4,
IVTH2305-0357,2681,2,3,
IVTH2305-0358,810,2,3,
IVTH2305-0359,2927,2,3,
IVTH2305-0360,3431,2,3,
IVTH2305-0361,986,1,4,
IVTH2305-0361,2394,2,3,
IVTH2305-0362,365,2,3,
IVTH2305-0362,986,1,4,
IVTH2305-0363,1772,2,3,
IVTH2305-0364,2410,2,3,
IVTH2305-0365,986,1,4,
IVTH2305-0365,3021,2,3,
IVTH2305-0366,2817,2,3,
IVTH2305-0367,2817,2,3,
IVTH2305-0368,2951,1,3,
IVTH2305-0369,2885,2,3,
IVTH2305-0370,2718,2,3,
IVTH2305-0371,2880,2,3,
IVTH2305-0372,2741,2,3,
IVTH2305-0373,2918,2,3,
IVTH2305-0374,2795,2,3,
IVTH2305-0375,2848,2,3,
IVTH2305-0376,2738,2,3,
IVTH2305-0377,2718,2,3,
IVTH2305-0378,720,2,3,
IVTH2305-0378,984,1,4,
IVTH2305-0379,2684,2,3,
IVTH2305-0380,2664,2,3,
IVTH2305-0381,2223,2,3,
IVTH2305-0382,399,2,3,
IVTH2305-0383,375,2,3,
IVTH2305-0384,2664,2,3,
IVTH2305-0385,2329,2,3,
IVTH2305-0386,1696,2,3,
IVTH2305-0387,986,1,4,
IVTH2305-0387,2394,2,3,
IVTH2305-0388,984,1,4,
IVTH2305-0388,2335,2,3,
IVTH2305-0389,3431,2,3,
IVTH2305-0390,3422,2,3,
IVTH2305-0391,2641,2,3,
IVTH2305-0392,2623,2,3,
IVTH2305-0393,1881,2,3,
IVTH2305-0394,3422,2,3,
IVTH2305-0395,3401,2,3,
IVTH2305-0396,984,1,4,
IVTH2305-0396,3387,2,3,
IVTH2305-0397,2224,2,3,
IVTH2305-0398,984,1,4,
IVTH2305-0398,1883,2,3,
IVTH2305-0399,984,1,4,
IVTH2305-0399,2337,2,3,
IVTH2305-0400,2623,2,3,
IVTH2305-0401,3401,2,3,
IVTH2305-0402,3422,2,3,
IVTH2305-0403,3422,2,3,
IVTH2305-0404,2595,2,3,
IVTH2305-0405,2623,2,3,
IVTH2305-0406,986,1,4,
IVTH2305-0407,3431,2,3,
IVTH2305-0408,3422,2,3,
IVTH2305-0409,3422,2,3,
IVTH2305-0410,3422,2,3,
IVTH2305-0411,3422,2,3,
IVTH2305-0412,3422,2,3,
IVTH2305-0413,3422,2,3,
IVTH2305-0414,1790,2,3,
IVTH2305-0415,984,1,4,
IVTH2305-0415,986,1,4,
IVTH2305-0415,2604,2,3,
IVTH2305-0416,3420,2,3,
IVTH2305-0417,854,2,3,
IVTH2305-0418,2975,2,3,
IVTH2305-0419,984,1,4,
IVTH2305-0419,3422,2,3,
IVTH2305-0420,2972,2,3,
IVTH2305-0421,2798,2,3,
IVTH2305-0422,2735,2,3,
IVTH2305-0423,2987,2,3,
IVTH2305-0424,1774,2,3,
IVTH2305-0425,3391,2,3,
IVTH2305-0426,861,2,3,
IVTH2305-0426,984,1,4,
IVTH2305-0427,984,1,4,
IVTH2305-0427,986,1,4,
IVTH2305-0427,3296,2,3,
IVTH2305-0428,986,1,4,
IVTH2305-0428,3175,2,3,
IVTH2305-0429,280,2,3,
IVTH2305-0430,953,2,3,
IVTH2305-0431,2858,2,3,
IVTH2305-0432,2956,2,3,
IVTH2305-0433,2918,2,3,
IVTH2305-0434,984,1,4,
IVTH2305-0434,3150,2,3,
IVTH2305-0435,3163,2,3,
IVTH2305-0436,6,2,3,
IVTH2305-0436,986,1,4,
IVTH2305-0437,3250,2,3,
IVTH2305-0438,3431,2,3,
IVTH2305-0439,984,1,4,
IVTH2305-0439,2577,2,3,
IVTH2305-0440,984,1,4,
IVTH2305-0440,3401,2,3,
IVTH2305-0441,2858,2,3,
IVTH2305-0442,986,1,4,
IVTH2305-0442,2723,2,3,
IVTH2305-0443,1757,2,3,
IVTH2305-0444,984,1,4,
IVTH2305-0444,2322,2,3,
IVTH2305-0445,630,2,3,
IVTH2305-0446,808,2,3,
IVTH2305-0447,720,2,3,
IVTH2305-0447,984,1,4,
IVTH2305-0448,2661,2,3,
IVTH2305-0449,984,1,4,
IVTH2305-0449,2633,2,3,
IVTH2305-0450,740,2,3,
IVTH2305-0451,2623,2,3,
IVTH2305-0452,810,2,3,
IVTH2305-0452,986,2,4,
IVTH2305-0453,984,1,4,
IVTH2305-0453,3401,2,3,
IVTH2305-0454,3401,2,3,
IVTH2305-0455,3307,2,3,
IVTH2305-0456,1821,2,3,
IVTH2305-0457,986,2,4,
IVTH2305-0457,2786,2,3,
IVTH2305-0458,986,2,4,
IVTH2305-0458,2739,2,3,
IVTH2305-0459,578,2,3,
IVTH2305-0460,986,2,4,
IVTH2305-0461,984,1,4,
IVTH2305-0461,3387,2,3,
IVTH2305-0462,984,1,4,
IVTH2305-0462,3245,2,3,
IVTH2305-0463,984,1,4,
IVTH2305-0463,3443,2,3,
IVTH2305-0464,3431,2,3,
IVTH2305-0465,3431,2,3,
IVTH2305-0466,3431,2,3,
IVTH2305-0467,3431,2,3,
IVTH2305-0468,2872,2,3,
IVTH2305-0469,2928,2,3,
IVTH2305-0470,2978,2,3,
IVTH2305-0471,3021,2,3,
IVTH2305-0472,2972,2,3,
IVTH2305-0473,2931,2,3,
IVTH2305-0474,3023,2,3,
IVTH2305-0475,984,1,4,
IVTH2305-0475,1885,2,3,
IVTH2305-0476,3422,2,3,
IVTH2305-0477,984,1,4,
IVTH2305-0477,1075,2,3,
IVTH2305-0478,1902,2,3,
IVTH2305-0479,986,1,4,
IVTH2305-0479,2883,2,3,
IVTH2305-0480,986,1,4,
IVTH2305-0480,3062,2,3,
IVTH2305-0481,2848,2,3,
IVTH2305-0482,984,1,4,
IVTH2305-0482,1790,2,3,
IVTH2305-0483,986,1,4,
IVTH2305-0483,3258,2,3,
IVTH2305-0484,675,2,3,
IVTH2305-0484,984,1,4,
IVTH2305-0484,1529,2,3,
IVTH2305-0484,1580,2,3,
IVTH2305-0484,2436,2,3,
IVTH2305-0484,2464,2,3,
IVTH2305-0484,2480,2,3,
IVTH2305-0485,1102,2,3,
IVTH2305-0486,3431,2,3,
IVTH2305-0487,3431,2,3,
IVTH2305-0488,984,1,4,
IVTH2305-0488,2258,2,3,
IVTH2305-0489,986,1,4,
IVTH2305-0489,2378,2,3,
IVTH2305-0490,3401,2,3,
IVTH2305-0491,3401,2,3,
IVTH2305-0492,3401,2,3,
IVTH2305-0493,3401,2,3,
IVTH2305-0494,3401,2,3,
IVTH2305-0495,3401,2,3,
IVTH2305-0496,3401,2,3,
IVTH2305-0497,3401,2,3,
IVTH2305-0498,3401,2,3,
IVTH2305-0499,3401,2,3,
IVTH2305-0500,984,1,4,
IVTH2305-0500,3431,2,3,
IVTH2305-0501,1963,2,3,
IVTH2305-0502,941,2,3,
IVTH2305-0503,2883,2,3,
IVTH2305-0504,970,2,3,
IVTH2305-0505,980,2,3,
IVTH2305-0505,986,1,4,
IVTH2305-0506,2322,2,3,
IVTH2305-0507,986,1,4,
IVTH2305-0507,3157,2,3,
IVTH2305-0508,984,1,4,
IVTH2305-0508,3401,2,3,
IVTH2305-0509,984,1,4,
IVTH2305-0509,1881,2,3,
IVTH2305-0510,984,1,4,
IVTH2305-0510,1990,2,3,
IVTH2305-0511,984,1,4,
IVTH2305-0511,3387,2,3,
IVTH2305-0512,3387,2,3,
IVTH2305-0513,984,1,4,
IVTH2305-0513,3387,1,3,
IVTH2305-0514,3387,2,3,
IVTH2305-0515,3387,2,3,
IVTH2305-0516,3387,2,3,
IVTH2305-0517,984,1,4,
IVTH2305-0517,1961,2,3,
IVTH2305-0518,984,1,4,
IVTH2305-0518,1961,2,3,
IVTH2305-0519,1922,2,3,
IVTH2305-0520,2000,2,3,
IVTH2305-0521,2308,2,3,
IVTH2305-0522,984,1,4,
IVTH2305-0522,3443,2,3,
IVTH2305-0523,984,1,4,
IVTH2305-0523,986,1,4,
IVTH2305-0523,2560,2,3,
IVTH2305-0524,2978,2,3,
IVTH2305-0525,3016,2,3,
IVTH2305-0526,2741,2,3,
IVTH2305-0527,986,1,4,
IVTH2305-0527,1015,2,3,
IVTH2305-0528,247,2,3,
IVTH2305-0528,986,1,4,
IVTH2305-0529,984,1,4,
IVTH2305-0529,1779,2,3,
IVTH2305-0530,984,1,4,
IVTH2305-0530,3387,2,3,
IVTH2305-0531,2258,2,3,
IVTH2305-0532,3444,2,3,
IVTH2305-0533,2972,2,3,
IVTH2305-0534,984,1,4,
IVTH2305-0534,3452,2,3,
IVTH2305-0535,1960,2,3,
IVTH2305-0536,3431,2,3,
IVTH2305-0537,2414,2,3,
IVTH2305-0538,3422,2,3,
IVTH2305-0539,3401,2,3,
IVTH2305-0540,39,2,3,
IVTH2305-0541,984,1,4,
IVTH2305-0541,3437,2,3,
IVTH2305-0542,3431,2,3,
IVTH2305-0543,3431,2,3,
IVTH2305-0544,986,1,4,
IVTH2305-0544,3401,2,3,
IVTH2305-0545,986,1,4,
IVTH2305-0545,3431,2,3,
IVTH2305-0546,2975,2,3,
IVTH2305-0547,2743,2,3,
IVTH2305-0548,986,1,4,
IVTH2305-0548,2943,2,3,
IVTH2305-0549,873,2,3,
IVTH2305-0549,984,1,4,
IVTH2305-0549,1334,2,3,11
IVTH2305-0549,1438,2,3,
IVTH2305-0549,1445,2,3,
IVTH2305-0550,984,1,4,
IVTH2305-0550,3387,2,3,
IVTH2305-0551,3387,2,3,
IVTH2305-0552,768,2,3,
IVTH2305-0553,2850,2,3,
IVTH2305-0554,1270,1,4,
IVTH2305-0555,3448,2,3,
IVTH2305-0556,3315,2,3,
IVTH2305-0557,984,1,4,
IVTH2305-0557,3387,2,3,
IVTH2305-0558,2946,2,3,
IVTH2305-0559,2828,2,3,
IVTH2305-0560,3012,2,3,
IVTH2305-0561,3036,2,3,
IVTH2305-0562,3444,2,3,
IVTH2305-0563,2720,2,3,
IVTH2305-0564,2990,2,3,
IVTH2305-0565,104,2,3,
IVTH2305-0566,984,1,4,
IVTH2305-0566,986,1,4,
IVTH2305-0566,3387,2,3,
IVTH2305-0567,724,2,3,
IVTH2305-0567,984,1,4,
IVTH2305-0568,720,2,3,
IVTH2305-0569,1158,2,3,
IVTH2305-0570,720,2,3,
IVTH2305-0570,984,1,4,
IVTH2305-0571,984,1,4,
IVTH2305-0571,1913,2,3,
IVTH2305-0572,725,2,3,
IVTH2305-0573,1772,2,3,
IVTH2305-0574,1772,2,3,
IVTH2305-0575,399,2,3,
IVTH2305-0576,984,1,4,
IVTH2305-0576,986,1,4,
IVTH2305-0576,1959,2,3,
IVTH2305-0577,984,1,4,
IVTH2305-0577,1970,2,3,
IVTH2305-0578,2661,2,3,
IVTH2305-0579,984,1,4,
IVTH2305-0579,1923,2,3,
IVTH2305-0580,2259,2,3,
IVTH2305-0581,1085,2,3,
IVTH2305-0582,1468,2,3,
IVTH2305-0582,1469,2,3,
IVTH2305-0582,1581,2,3,
IVTH2305-0582,1585,2,3,
IVTH2305-0582,1586,2,3,
IVTH2305-0582,2518,2,3,
IVTH2305-0582,2537,2,3,
IVTH2305-0583,210,2,3,
IVTH2305-0584,3422,2,3,
IVTH2305-0585,2425,2,3,
IVTH2305-0586,285,2,3,
IVTH2305-0586,986,1,4,
IVTH2305-0587,3387,2,3,
IVTH2305-0588,3144,2,3,
IVTH2305-0589,986,1,4,
IVTH2305-0589,3147,2,3,
IVTH2305-0590,3431,2,3,
IVTH2305-0591,984,1,4,
IVTH2305-0591,1960,2,3,
IVTH2305-0592,984,1,4,
IVTH2305-0592,3401,2,3,
IVTH2305-0593,984,1,4,
IVTH2305-0593,3387,2,3,
IVTH2305-0594,2756,2,3,
IVTH2305-0595,2886,2,3,
IVTH2305-0596,2949,2,3,
IVTH2305-0597,2883,2,3,
IVTH2305-0598,2835,2,3,
IVTH2305-0599,984,1,4,
IVTH2305-0599,3387,2,3,
IVTH2305-0600,3448,2,3,
IVTH2305-0601,3387,2,3,
IVTH2305-0602,33,2,3,
IVTH2305-0602,984,1,4,
IVTH2305-0603,3259,2,3,
IVTH2305-0604,984,1,4,
IVTH2305-0604,2264,2,3,
IVTH2305-0605,293,2,3,
IVTH2305-0605,986,1,4,
IVTH2305-0606,805,2,3,
IVTH2305-0606,986,1,4,
IVTH2305-0607,3028,2,3,
IVTH2305-0608,2972,2,3,
IVTH2305-0609,2718,2,3,
IVTH2305-0610,2858,2,3,
IVTH2305-0611,986,1,4,
IVTH2305-0611,2880,2,3,
IVTH2305-0612,630,2,3,
IVTH2305-0613,1265,2,3,
IVTH2305-0614,718,2,3,
IVTH2305-0614,984,1,4,
IVTH2305-0614,986,1,4,
IVTH2305-0615,986,1,4,
IVTH2305-0615,3422,2,3,
IVTH2305-0616,748,2,3,
IVTH2305-0616,986,1,4,
IVTH2305-0617,208,2,3,
IVTH2305-0618,836,2,3,
IVTH2305-0619,208,2,3,
